time,open,high,low,close,volume
2023-03-02 13:00:00,247.44,247.65,246.88,247.33,1360811
2023-03-02 12:00:00,247.6599,247.91,246.6,247.42,2113298
2023-03-02 11:00:00,246.66,247.82,246.36,247.63,3232193
2023-03-02 10:00:00,245.1,247.59,245.0313,246.61,3603115
2023-03-02 09:00:00,247.0,247.37,243.35,244.75,284702
2023-03-02 08:00:00,246.8,247.47,245.0,245.02,75568
2023-03-02 07:00:00,245.9,246.78,245.9,246.67,9735
2023-03-02 06:00:00,245.58,245.9,245.0,245.9,21705
2023-03-02 05:00:00,246.22,246.27,245.5,245.61,37782
2023-03-01 20:00:00,247.35,248.4,247.1,247.22,43545
2023-03-01 19:00:00,246.85,247.35,246.27,247.23,36775
2023-03-01 18:00:00,247.13,247.35,246.7205,246.8798,920337
2023-03-01 17:00:00,246.27,247.23,246.12,247.23,1265725
2023-03-01 16:00:00,246.49,246.9,245.79,246.4,4678632
2023-03-01 15:00:00,247.1678,247.19,246.31,246.4868,1808525
2023-03-01 14:00:00,247.816,247.89,246.93,247.15,1717411
2023-03-01 13:00:00,248.43,248.62,247.71,247.81,2269216
2023-03-01 12:00:00,248.35,248.64,246.57,248.42,2951013
2023-03-01 11:00:00,249.63,249.93,247.25,248.35,3599084
2023-03-01 10:00:00,250.6,252.15,247.77,249.6,4205542
2023-03-01 09:00:00,251.58,251.7513,249.94,250.5,216539
2023-03-01 08:00:00,251.79,251.79,251.06,251.41,53112
2023-03-01 07:00:00,251.5,251.85,251.35,251.79,12014
2023-03-01 06:00:00,251.21,251.63,251.0,251.46,9179
2023-03-01 05:00:00,250.78,251.89,250.71,250.84,17215
2023-02-28 20:00:00,248.92,249.0,248.35,248.5,12694
2023-02-28 19:00:00,249.25,249.4,248.8,248.8,9068
2023-02-28 18:00:00,249.42,249.42,248.89,249.1,1153067
2023-02-28 17:00:00,249.4,250.29,248.9301,249.13,2994211
2023-02-28 16:00:00,249.76,250.4,248.8,249.4,3800661
2023-02-28 15:00:00,251.03,251.15,249.71,249.76,1784367
2023-02-28 14:00:00,250.89,251.49,250.7359,251.02,1408211
2023-02-28 13:00:00,249.65,251.19,249.63,250.88,1509057
2023-02-28 12:00:00,249.82,250.5,249.13,249.6,2015976
2023-02-28 11:00:00,249.84,250.41,249.1,249.815,2217515
2023-02-28 10:00:00,250.16,250.26,248.69,249.8,1920004
2023-02-28 09:00:00,250.65,251.47,249.75,250.0,148784
2023-02-28 08:00:00,250.5,250.91,250.49,250.8,13820
2023-02-28 07:00:00,249.7,250.16,249.7,250.16,3574
2023-02-28 06:00:00,249.17,249.83,249.17,249.66,2469
2023-02-28 05:00:00,250.01,250.3,249.14,249.16,8124
2023-02-27 20:00:00,250.17,250.5,250.17,250.32,7274
2023-02-27 19:00:00,250.25,250.5,250.17,250.21,7344
2023-02-27 18:00:00,250.1499,250.25,250.1499,250.16,4787
2023-02-27 17:00:00,250.16,250.35,250.15,250.15,2308777
2023-02-27 16:00:00,249.82,250.3,249.39,250.2,3640634
2023-02-27 15:00:00,250.61,251.02,249.63,249.845,1430342
2023-02-27 14:00:00,250.74,251.159,249.9,250.62,1312489
2023-02-27 13:00:00,250.37,250.75,249.685,250.74,1364875
2023-02-27 12:00:00,250.73,250.78,249.52,250.3599,2313602
2023-02-27 11:00:00,251.84,252.79,250.18,250.72,3216552
2023-02-27 10:00:00,251.96,252.82,250.76,251.83,2345729
2023-02-27 09:00:00,250.51,252.68,249.843,251.95,683785
2023-02-27 08:00:00,250.55,250.68,250.1,250.2,20238
2023-02-27 07:00:00,250.61,250.69,250.51,250.62,2906
2023-02-27 06:00:00,250.33,250.83,250.33,250.44,4885
2023-02-27 05:00:00,250.58,250.93,250.35,250.43,5946
2023-02-24 20:00:00,249.14,249.17,248.85,249.08,5739
2023-02-24 19:00:00,249.0999,249.1499,248.95,249.1499,2893
2023-02-24 18:00:00,249.15,249.2,248.9,249.07,8772
2023-02-24 17:00:00,249.4,249.46,249.02,249.09,1936549
2023-02-24 16:00:00,249.47,249.7805,248.1,249.21,4213951
2023-02-24 15:00:00,248.94,249.64,248.41,249.4506,1661445
2023-02-24 14:00:00,248.7,249.1,248.17,248.94,1736821
2023-02-24 13:00:00,249.46,249.61,248.6,248.6901,1559565
2023-02-24 12:00:00,248.53,249.79,248.295,249.43,2255308
2023-02-24 11:00:00,249.52,250.13,248.24,248.5,3325749
2023-02-24 10:00:00,250.34,251.0,249.06,249.5516,4180416
2023-02-24 09:00:00,255.05,255.05,250.11,250.46,228048
2023-02-24 08:00:00,252.71,253.15,252.6,252.87,36313
2023-02-24 07:00:00,253.19,253.19,252.41,252.41,8342
2023-02-24 06:00:00,253.5,253.52,253.2,253.29,5756
2023-02-24 05:00:00,253.61,253.97,253.41,253.5,11563
2023-02-23 20:00:00,254.53,255.29,254.5,254.9,15079
2023-02-23 19:00:00,255.12,255.29,254.55,254.6,20301
2023-02-23 18:00:00,254.89,255.19,254.77,255.19,13560
2023-02-23 17:00:00,254.77,255.01,254.52,254.92,1662986
2023-02-23 16:00:00,253.8738,255.59,253.8701,254.83,4412523
2023-02-23 15:00:00,251.8761,254.5,251.68,253.85,2990296
2023-02-23 14:00:00,251.61,252.05,250.48,251.8804,2560119
2023-02-23 13:00:00,251.33,251.96,251.14,251.62,2155789
2023-02-23 12:00:00,253.07,253.69,251.26,251.3,3507173
2023-02-23 11:00:00,256.37,256.61,253.04,253.07,4217489
2023-02-23 10:00:00,254.32,256.84,254.22,256.35,4309347
2023-02-23 09:00:00,254.38,254.57,253.15,254.32,166371
2023-02-23 08:00:00,254.51,254.51,253.66,254.01,56959
2023-02-23 07:00:00,254.28,254.48,254.0,254.41,21287
2023-02-23 06:00:00,253.72,254.07,253.5,253.7,11547
2023-02-23 05:00:00,252.7,254.28,252.7,253.51,64307
2023-02-22 20:00:00,252.55,252.7,252.26,252.44,21696
2023-02-22 19:00:00,252.77,252.77,251.76,252.55,34848
2023-02-22 18:00:00,252.44,253.0,251.89,252.75,75455
2023-02-22 17:00:00,251.51,253.11,251.51,252.34,1757175
2023-02-22 16:00:00,251.22,252.13,250.34,251.59,3711014
2023-02-22 15:00:00,253.28,253.8499,251.14,251.23,2703912
2023-02-22 14:00:00,252.85,253.65,252.73,253.25,1159359
2023-02-22 13:00:00,252.5,253.08,252.17,252.86,1520625
2023-02-22 12:00:00,252.87,252.94,251.85,252.5,1949870
2023-02-22 11:00:00,253.345,253.365,251.39,252.855,2892912
2023-02-22 10:00:00,253.5,254.34,252.84,253.345,2950366
2023-02-22 09:00:00,252.5,254.23,252.43,253.47,88369
2023-02-22 08:00:00,252.01,254.13,252.0,253.6,46591
2023-02-22 07:00:00,252.7,252.7,251.0,251.83,15315
2023-02-22 06:00:00,252.65,252.66,252.12,252.63,2396
2023-02-22 05:00:00,255.5,255.5,251.54,252.88,25322
2023-02-21 20:00:00,252.86,253.22,252.67,252.9,9989
2023-02-21 19:00:00,252.7,253.0,252.31,253.0,17883
2023-02-21 18:00:00,252.97,252.97,252.6,252.6,46076
2023-02-21 17:00:00,252.67,253.35,252.3,252.99,1411397
2023-02-21 16:00:00,252.57,252.92,251.81,252.68,4629269
2023-02-21 15:00:00,252.82,252.98,252.21,252.54,2240739
2023-02-21 14:00:00,252.41,252.89,252.19,252.7836,2032034
2023-02-21 13:00:00,251.86,252.47,251.59,252.42,2211255
2023-02-21 12:00:00,253.3,253.64,251.81,251.86,2671219
2023-02-21 11:00:00,254.16,254.5,252.84,253.29,3455869
2023-02-21 10:00:00,255.42,255.69,253.85,254.2,4140667
2023-02-21 09:00:00,255.683,257.93,255.17,255.36,75292
2023-02-21 08:00:00,256.09,256.47,255.17,256.02,36326
2023-02-21 07:00:00,255.81,256.6,255.81,255.99,4160
2023-02-21 06:00:00,256.2,256.2,255.72,256.0,4831
2023-02-21 05:00:00,255.5,256.98,254.7,256.55,40542
2023-02-17 20:00:00,258.38,258.45,258.16,258.28,7675
2023-02-17 19:00:00,258.24,258.49,258.16,258.16,10666
2023-02-17 18:00:00,258.22,258.25,258.06,258.24,21241
2023-02-17 17:00:00,258.06,258.32,257.94,258.24,1004639
2023-02-17 16:00:00,257.73,258.3,257.11,258.09,4439833
2023-02-17 15:00:00,256.63,257.87,256.543,257.69,2604702
2023-02-17 14:00:00,256.3,257.215,256.23,256.6222,1956558
2023-02-17 13:00:00,257.18,257.74,256.0,256.295,2619623
2023-02-17 12:00:00,256.93,257.49,256.52,257.18,2850083
2023-02-17 11:00:00,257.23,258.97,256.89,256.94,4886110
2023-02-17 10:00:00,260.46,261.94,256.44,257.265,5619186
2023-02-17 09:00:00,260.0907,260.84,259.81,260.5501,103972
2023-02-17 08:00:00,259.83,260.84,259.83,260.68,35076
2023-02-17 07:00:00,259.66,259.79,259.0,259.79,20095
2023-02-17 06:00:00,259.9,259.99,259.62,259.62,6548
2023-02-17 05:00:00,260.0,260.68,259.52,260.0,33782
2023-02-16 20:00:00,260.75,261.25,260.4,260.75,34867
2023-02-16 19:00:00,261.15,261.2,260.48,260.75,40403
2023-02-16 18:00:00,261.82,262.15,261.11,261.15,293965
2023-02-16 17:00:00,262.15,262.4076,261.33,261.79,1706965
2023-02-16 16:00:00,265.08,265.25,261.9,262.14,5960665
2023-02-16 15:00:00,265.38,265.74,264.9574,265.0999,2164633
2023-02-16 14:00:00,266.0,266.26,264.89,265.375,2073473
2023-02-16 13:00:00,264.825,266.41,264.43,265.9608,2087119
2023-02-16 12:00:00,265.8,266.29,264.72,264.83,2693477
2023-02-16 11:00:00,264.35,266.74,264.07,265.74,3655383
2023-02-16 10:00:00,265.03,265.5,263.1,264.37,4694403
2023-02-16 09:00:00,269.12,270.91,264.51,265.031,311053
2023-02-16 08:00:00,268.75,269.19,268.1,268.52,30240
2023-02-16 07:00:00,270.0,270.0,268.41,268.41,20481
2023-02-16 06:00:00,269.83,270.0,269.69,270.0,3231
2023-02-16 05:00:00,270.08,270.39,269.95,270.0,9713
2023-02-15 20:00:00,269.39,270.34,269.39,269.79,22322
2023-02-15 19:00:00,269.4,269.5,269.11,269.33,13781
2023-02-15 18:00:00,269.68,269.74,269.2,269.22,119189
2023-02-15 17:00:00,269.32,269.7,269.11,269.59,880020
2023-02-15 16:00:00,267.74,269.33,267.74,269.33,3979533
2023-02-15 15:00:00,268.47,269.28,267.56,267.73,2052448
2023-02-15 14:00:00,267.56,268.98,267.1687,268.47,3409908
2023-02-15 13:00:00,266.745,268.14,266.18,267.515,2527114
2023-02-15 12:00:00,266.67,268.24,266.64,266.745,3068724
2023-02-15 11:00:00,269.3,269.8899,266.53,266.7033,6057681
2023-02-15 10:00:00,271.11,271.11,268.18,269.285,3743770
2023-02-15 09:00:00,270.98,272.17,269.8,270.9104,193685
2023-02-15 08:00:00,271.0,271.96,270.84,271.21,59442
2023-02-15 07:00:00,271.1,271.24,270.66,270.67,5300
2023-02-15 06:00:00,270.53,271.3,270.4,271.2,6166
2023-02-15 05:00:00,271.21,271.52,270.5,270.8,27914
2023-02-14 20:00:00,270.786297777778,271.2950133333335,270.6666000000002,270.91597037037053,32291
2023-02-14 19:00:00,271.4546103703705,271.4546103703705,270.8162222222224,270.8162222222224,17930
2023-02-14 18:00:00,271.2547150814816,271.46458518518534,271.16534074074093,271.3947614814816,12152
2023-02-14 17:00:00,271.484534814815,271.6341570370372,270.9558696296298,271.2052400000002,1115790
2023-02-14 16:00:00,272.35234370370387,272.602212814815,271.23516444444465,271.5942577777779,4374554
2023-02-14 15:00:00,272.1158408444446,273.2541667111113,270.9758192592594,272.3323940740742,3684227
2023-02-14 14:00:00,270.2676074074076,272.6507901629631,270.12796000000014,272.1029733333335,2770542
2023-02-14 13:00:00,269.9683629629631,270.62221207407424,269.5095214814816,270.2676074074076,2752318
2023-02-14 12:00:00,270.12796000000014,272.01320000000015,268.83123407407425,270.00487078518535,4527883
2023-02-14 11:00:00,271.0256933333335,274.2774829629632,268.60181333333344,270.1479096296298,7411460
2023-02-14 10:00:00,271.12544148148163,272.3124444444446,269.329974814815,271.06559259259274,6089425
2023-02-14 09:00:00,272.4820162962965,274.3074074074076,269.1205037037039,271.3006989777779,630228
2023-02-14 08:00:00,272.3124444444446,272.4919911111113,271.79375407407423,271.79375407407423,65379
2023-02-14 07:00:00,272.2027214814816,272.6116888888891,272.1229229629631,272.21269629629643,9292
2023-02-14 06:00:00,271.89350222222237,273.260051851852,271.89350222222237,272.19274666666684,25082
2023-02-14 05:00:00,271.40473629629645,271.98327555555574,271.05561777777797,271.8536029629631,14299
2023-02-13 20:00:00,270.67657481481524,271.55435851851894,270.4870533333338,271.55435851851894,66802
2023-02-13 19:00:00,270.66660000000047,270.7563733333338,270.5668518518523,270.6965244444449,24607
2023-02-13 18:00:00,270.8162222222227,270.9159703703708,270.66660000000047,270.66660000000047,41325
2023-02-13 17:00:00,270.636675555556,271.0556177777782,270.31748148148193,270.87607111111157,1298401
2023-02-13 16:00:00,270.5169777777782,270.88604592592634,269.7489170370375,270.62670074074117,5958531
2023-02-13 15:00:00,271.50847437037083,271.56433333333376,269.5394459259264,270.5209677037042,3661860
2023-02-13 14:00:00,271.62418222222266,271.83365333333376,270.47707851851897,271.53440888888935,3375813
2023-02-13 13:00:00,272.9608074074078,273.1503288888893,271.1054918518523,271.64413185185225,4120955
2023-02-13 12:00:00,270.9957688888893,273.9084148148153,270.9957688888893,272.96579481481524,6327840
2023-02-13 11:00:00,271.80372888888934,272.3124444444449,270.2077585185189,270.98579407407453,7656612
2023-02-13 10:00:00,265.3899229629634,271.9234266666671,265.3300740740745,271.80372888888934,8303173
2023-02-13 09:00:00,265.9285629629634,266.77642222222266,261.78203244444484,265.4348096296301,186651
2023-02-13 08:00:00,265.72906666666705,266.6766740740745,265.4298222222227,265.74901629629676,92846
2023-02-13 07:00:00,265.66921777777816,266.0083614814819,265.2901748148152,265.62931851851897,19810
2023-02-13 06:00:00,264.68171111111155,265.70911703703746,264.3724918518523,265.70911703703746,20698
2023-02-13 05:00:00,263.9635244444449,265.1106281481485,263.9635244444449,264.7216103703708,45779
time,open,high,low,close,volume
2023-02-10 20:00:00,263.3750103703706,265.2802000000002,263.23536296296317,265.0906785185187,39005
2023-02-10 19:00:00,262.7864962962965,263.69420444444467,262.7366222222224,263.4548088888891,21695
2023-02-10 18:00:00,262.63767205925944,262.93113111111137,262.437377777778,262.83637037037056,15669
2023-02-10 17:00:00,262.437377777778,262.7765214814817,262.28775555555575,262.6368740740743,1662951
2023-02-10 16:00:00,261.23042518518537,262.866294814815,260.69378014814833,262.437377777778,4126097
2023-02-10 15:00:00,261.08080296296316,261.5595940740743,260.4025155555558,261.21546296296316,1745241
2023-02-10 14:00:00,261.02095407407427,262.1171862222224,260.5621125925928,261.0708281481484,1775349
2023-02-10 13:00:00,260.7017600000002,261.01496918518535,260.00551792592614,261.0108795111113,2129253
2023-02-10 12:00:00,261.7590903703706,262.61692444444463,260.4922888888891,260.69178518518544,2329587
2023-02-10 11:00:00,261.50972000000024,263.4248844444446,260.5222133333336,261.7590903703706,4357735
2023-02-10 10:00:00,260.1930444444447,262.6368740740743,259.8938000000002,261.5746560444446,4313078
2023-02-10 09:00:00,259.3551600000002,262.9660429629632,258.90629333333356,260.1930444444447,119758
2023-02-10 08:00:00,259.02599111111135,259.8838251851854,258.89631851851874,259.7042785185187,61273
2023-02-10 07:00:00,259.6244800000002,259.6244800000002,258.14820740740765,258.6469481481484,31726
2023-02-10 06:00:00,259.96362370370395,260.41249037037056,259.205537777778,259.71425333333355,81098
2023-02-10 05:00:00,264.41239111111133,264.41239111111133,259.8738503703706,259.8838251851854,48022
2023-02-09 20:00:00,262.5670503703703,262.9858928444443,262.43737777777767,262.7366222222221,45257
2023-02-09 19:00:00,262.7366222222221,263.0857407407406,262.4872518518517,262.7366222222221,40673
2023-02-09 18:00:00,263.6243807407406,263.6243807407406,262.55707555555546,262.55707555555546,674786
2023-02-09 17:00:00,262.956068148148,266.10611466666654,262.5023138222221,263.3849851851851,5581156
2023-02-09 16:00:00,264.8014088888888,264.97257671111095,262.1381333333332,263.0358666666665,6226424
2023-02-09 15:00:00,265.0208548148147,265.51959555555544,264.3824666666665,264.8113837037036,2621010
2023-02-09 14:00:00,267.0457422222221,267.06569185185174,264.8712325925925,265.0208548148147,3041855
2023-02-09 13:00:00,268.1329970370369,269.2003022222221,266.3175807407406,267.0557170370369,3056515
2023-02-09 12:00:00,270.17284666666654,270.17284666666654,267.79385333333323,268.15294666666654,3770482
2023-02-09 11:00:00,270.81123481481467,272.01319999999987,268.8312340740739,270.1778340740739,5518286
2023-02-09 10:00:00,271.75385481481464,273.56927111111094,268.98085629629617,270.8162222222221,8164407
2023-02-09 09:00:00,270.85612148148135,272.1428725925924,265.3939128888888,271.79375407407395,270280
2023-02-09 08:00:00,271.10549185185175,271.1154666666665,270.31748148148137,270.4272044444443,146328
2023-02-09 07:00:00,271.3648370370369,271.414711111111,270.51697777777764,270.85612148148135,23727
2023-02-09 06:00:00,271.00574370370356,271.45461037037023,270.5967762962961,271.414711111111,21821
2023-02-09 05:00:00,269.31002518518505,271.13541629629617,269.1304785185184,271.13541629629617,57644
2023-02-08 20:00:00,266.87607062222264,267.4247851851856,266.87607062222264,267.39486074074114,23300
2023-02-08 19:00:00,266.4273037037041,266.9559688888893,266.4273037037041,266.82629629629673,17890
2023-02-08 18:00:00,266.9360192592597,266.9459940740745,266.058235555556,266.337630118519,22035
2023-02-08 17:00:00,266.217832592593,268.261273155556,266.058235555556,266.9458943259263,2198942
2023-02-08 16:00:00,266.7963718518523,267.0956162962967,265.5395451851856,266.0083614814819,6880946
2023-02-08 15:00:00,268.2028207407412,268.92100740740784,265.9884118518523,266.7963718518523,3746899
2023-02-08 14:00:00,269.0307303703708,269.9085140740745,267.39486074074114,268.1828711111116,3661053
2023-02-08 13:00:00,268.9708814814819,269.5693703703708,267.8437274074078,269.0305308740745,3516791
2023-02-08 12:00:00,269.62931900740784,269.8486651851856,266.8861451851856,269.00070617777817,7122894
2023-02-08 11:00:00,272.0032251851856,273.6390948148152,269.3898237037041,269.6441814814819,8709976
2023-02-08 10:00:00,270.796272592593,276.0629748148152,270.3374311111115,271.9932503703708,13756738
2023-02-08 09:00:00,271.8820311851856,272.32391548148195,266.219827555556,270.796272592593,658492
2023-02-08 08:00:00,271.285038518519,271.89350222222265,269.5793451851856,270.21773333333374,313455
2023-02-08 07:00:00,272.8710340740745,272.8710340740745,271.1852903703708,271.1852903703708,110822
2023-02-08 06:00:00,271.78377925925975,272.9109333333338,270.89602074074116,272.71143703703746,75919
2023-02-08 05:00:00,269.32000000000045,272.252595555556,268.7215111111115,271.66408148148196,136552
2023-02-07 20:00:00,268.6716370370369,269.3399496296294,268.32251851851834,269.14045333333314,102446
2023-02-07 19:00:00,267.46468444444423,269.46962222222203,267.46468444444423,268.6716370370369,177854
2023-02-07 18:00:00,266.52705185185164,267.5245333333331,266.37742962962943,267.46458469629613,75441
2023-02-07 17:00:00,266.886145185185,267.243642548148,265.9086133333331,266.42730370370356,1494417
2023-02-07 16:00:00,265.9385377777776,268.09808518518497,265.43979703703684,266.886145185185,8633736
2023-02-07 15:00:00,261.8247246518516,266.66171185185163,261.74911555555536,265.9285629629628,5899729
2023-02-07 14:00:00,266.65672444444425,267.24523851851836,260.78155851851835,261.8339014814813,6794537
2023-02-07 13:00:00,263.4647837037035,267.6442311111109,262.21793185185163,266.6367748148146,5699674
2023-02-07 12:00:00,261.8887629629628,263.95354962962944,261.3102237037035,263.4747585185183,4627276
2023-02-07 11:00:00,260.1233204888887,263.00584247407386,259.9126523999998,261.89873777777757,5941574
2023-02-07 10:00:00,259.50478222222205,262.7864962962961,259.0958148148146,260.14317037037017,6455337
2023-02-07 09:00:00,258.37762814814795,260.3426666666665,255.4839343703702,259.50478222222205,1042030
2023-02-07 08:00:00,258.22800592592574,259.3052859259257,258.09833333333313,259.2953111111109,68794
2023-02-07 07:00:00,257.85893777777756,258.24795555555534,257.6494666666665,258.2180311111109,16519
2023-02-07 06:00:00,258.77662074074055,258.86639407407387,257.998585185185,257.998585185185,20633
2023-02-07 05:00:00,256.62206074074055,259.345185185185,256.62206074074055,258.64694814814794,76451
2023-02-06 20:00:00,256.5921362962963,257.24049925925925,256.5622118518518,257.24049925925925,22506
2023-02-06 19:00:00,256.24301777777777,256.6819096296296,256.23304296296294,256.5422622222222,18913
2023-02-06 18:00:00,256.04352148148143,256.33279111111113,255.96372296296295,256.2031185185185,20503
2023-02-06 17:00:00,256.13329481481475,256.44251407407404,255.99364740740737,256.12332,2791474
2023-02-06 16:00:00,256.3565311703704,256.5821614814815,255.41510814814814,256.11334518518515,3202748
2023-02-06 15:00:00,255.56971777777773,256.6220607407407,255.54478074074072,256.36271555555555,2328007
2023-02-06 14:00:00,256.13329481481475,256.42256444444445,255.05451859259256,255.5896674074074,1891362
2023-02-06 13:00:00,256.33279111111113,256.7118340740741,255.83405037037036,256.15324444444445,1806756
2023-02-06 12:00:00,256.50236296296293,257.6494666666667,256.13329481481475,256.3726903703703,1931035
