time,open,high,low,close,volume
2023-02-07 18:00:00,105.47,105.65,105.38,105.55,18770
2023-02-07 17:00:00,105.46,105.5,105.3,105.4997,1729272
2023-02-07 16:00:00,104.875,105.59,104.6,105.47,2321596
2023-02-07 15:00:00,104.08,104.9,104.05,104.875,1469709
2023-02-07 14:00:00,105.52,105.68,103.72,104.09,1751306
2023-02-07 13:00:00,104.02,105.75,104.0,105.51,1681019
2023-02-07 12:00:00,104.68,104.95,104.01,104.0239,2001677
2023-02-07 11:00:00,104.92,105.33,104.425,104.68,2926468
2023-02-07 10:00:00,106.69,107.35,104.73,104.917,2472172
2023-02-07 09:00:00,106.78,107.3,105.55,106.74,63328
2023-02-07 08:00:00,106.72,106.86,106.54,106.8,28653
2023-02-07 07:00:00,106.9,106.93,106.78,106.79,22728
2023-02-07 06:00:00,107.08,107.1,106.9,106.9,15910
2023-02-07 05:00:00,106.52,107.14,106.52,107.14,19840
2023-02-06 20:00:00,105.7,105.98,105.61,105.9,13823
2023-02-06 19:00:00,105.4,105.65,105.33,105.65,4634
2023-02-06 18:00:00,105.36,105.47,105.35,105.4,8648
2023-02-06 17:00:00,105.45,105.45,105.31,105.45,89789
2023-02-06 16:00:00,105.41,105.83,105.16,105.445,2088000
2023-02-06 15:00:00,105.74,106.17,105.35,105.41,962194
2023-02-06 14:00:00,105.36,105.79,105.1,105.75,769633
2023-02-06 13:00:00,105.06,105.6,105.0303,105.35,735399
2023-02-06 12:00:00,105.155,106.28,104.91,105.065,2349128
2023-02-06 11:00:00,103.71,105.3701,103.4,105.16,3187029
2023-02-06 10:00:00,103.989,104.95,103.22,103.6801,3328760
2023-02-06 09:00:00,104.6,106.33,103.76,103.85,336693
2023-02-06 08:00:00,104.76,104.78,104.37,104.37,39888
2023-02-06 07:00:00,104.45,104.75,104.3,104.75,19969
2023-02-06 06:00:00,104.45,104.46,104.3,104.45,12945
2023-02-06 05:00:00,104.0,105.0,104.0,104.51,38455
2023-02-03 20:00:00,106.44,106.48,106.36,106.36,10510
2023-02-03 19:00:00,106.48,106.48,106.41,106.47,9038
2023-02-03 18:00:00,106.35,106.49,106.35,106.41,11182
2023-02-03 17:00:00,106.33,106.4299,106.2001,106.36,191596
2023-02-03 16:00:00,106.18,106.46,105.81,106.28,2200788
2023-02-03 15:00:00,106.24,106.43,106.02,106.19,975795
2023-02-03 14:00:00,106.68,106.77,105.87,106.2401,2128447
2023-02-03 13:00:00,106.79,107.1,106.62,106.68,1199928
2023-02-03 12:00:00,107.0,107.26,106.71,106.79,2084812
2023-02-03 11:00:00,108.23,108.27,106.39,107.0,4291172
2023-02-03 10:00:00,107.67,109.5299,107.02,108.245,2250920
2023-02-03 09:00:00,108.5243,109.18,107.32,107.7,262426
2023-02-03 08:00:00,108.65,108.8,108.6,108.8,17752
2023-02-03 07:00:00,108.58,108.75,108.58,108.7,5138
2023-02-03 06:00:00,108.15,108.46,108.15,108.46,17061
2023-02-03 05:00:00,108.19,108.4,107.72,108.11,22053
2023-02-02 20:00:00,109.15,109.15,108.78,108.85,20158
2023-02-02 19:00:00,109.2501,109.31,108.75,109.07,11504
2023-02-02 18:00:00,109.1,109.5997,108.69,109.3,25613
2023-02-02 17:00:00,109.32,109.96,108.75,109.1,156625
2023-02-02 16:00:00,108.77,109.79,108.65,109.75,2507628
2023-02-02 15:00:00,109.71,109.89,108.71,108.78,1580160
2023-02-02 14:00:00,108.74,109.92,108.73,109.7,1730758
2023-02-02 13:00:00,108.1,108.85,107.96,108.7339,1984205
2023-02-02 12:00:00,109.6,110.04,107.9,108.0859,4158337
2023-02-02 11:00:00,109.05,109.7,107.81,109.5933,6158112
2023-02-02 10:00:00,112.3,112.8,109.04,109.07,3774071
2023-02-02 09:00:00,111.8941,112.97,111.4315,112.3,865079
2023-02-02 08:00:00,111.49,112.14,111.45,112.05,71428
2023-02-02 07:00:00,111.7,111.8,111.4,111.45,28351
2023-02-02 06:00:00,111.71,111.81,111.65,111.73,9898
2023-02-02 05:00:00,111.95,112.8,111.45,111.7,41913
2023-02-01 20:00:00,114.14,114.19,113.86,114.0,24612
2023-02-01 19:00:00,113.8,114.3,113.75,114.27,33060
